;operation_time;symbol;operation_type;position;coin_amount;price;fee;comission;comission_fee;after_comission_calculated_coin_amount;total_cash;stop_price;sell_price;explanation
1661;2021-04-02 08:35:00;btcusdt;Buy;Long;0.0036163799999999998;59380.58225253418;214.52800729637312;3.6163799999999997e-06;0.21474275004641954;0.00361276362;214.71366312417746;-;-;Loss!
1662;2021-04-02 08:50:00;btcusdt;Buy;Long;0.0036;59620.62;214.634232;3.6e-06;0.214634232;0.0035964;214.49902889217748;59445.89431933899;59882.70852099152;
1663;2021-04-02 09:55:00;btcusdt;Buy;Long;0.0035964;59445.89431933899;213.5774231157407;3.5964e-06;0.21379121433007076;0.0035928036;213.65685423991815;-;-;Loss!
1664;2021-04-02 11:35:00;btcusdt;Buy;Long;0.00359;59550.0;213.78449999999998;3.59e-06;0.2137845;0.00358641;213.44306973991817;59378.90664709775;59806.64002935338;
1665;2021-04-02 14:10:00;btcusdt;Buy;Long;0.00358641;59378.90664709775;212.7441474836296;3.58641e-06;0.21295710458821784;0.00358282359;212.61650172354777;-;-;Loss!
1666;2021-04-02 14:55:00;btcusdt;Buy;Long;0.00358;59454.54;212.84725319999998;3.58e-06;0.2128472532;0.00357642;212.4036544703478;59305.694542007375;59677.80818698894;
1667;2021-04-02 15:05:00;btcusdt;Buy;Long;0.00357642;59305.694542007375;211.88997000185208;3.57642e-06;0.212102072073926;0.00357284358;211.65921852539987;-;-;Loss!
1668;2021-04-02 16:40:00;btcusdt;Buy;Short;0.00358;59107.9;211.606282;3.58e-06;0.211606282;0.00357642;211.44761224339987;59273.076808300284;58860.13478754958;
1669;2021-04-02 16:40:00;btcusdt;Sell;Short;0.00357642;59273.076808300284;211.606282;3.57642e-06;0.2119854173587413;0.00357284358;210.61117842763267;-;-;Loss!
1670;2021-04-02 20:05:00;btcusdt;Buy;Short;0.00356;59088.22;210.35406319999998;3.56e-06;0.2103540632;0.0035564399999999997;210.40082436443268;59231.08593373931;58873.92109939104;
1671;2021-04-02 20:10:00;btcusdt;Sell;Short;0.0035564399999999997;59231.08593373931;210.35406319999998;3.5564399999999998e-06;0.21065180325818783;0.0035528835599999997;209.64703742049957;-;-;Loss!
1672;2021-04-02 20:50:00;btcusdt;Buy;Short;0.00355;59053.47;209.63981850000002;3.5500000000000003e-06;0.20963981850000002;0.00354645;209.43739760199955;59181.55883931522;58861.336741027175;
1673;2021-04-02 21:05:00;btcusdt;Buy;Short;0.00354645;58861.336741027175;209.63981850000002;3.54645e-06;0.20874878768521582;0.00354290355;209.62599495728745;-;-;Profit!
1674;2021-04-02 22:50:00;btcusdt;Buy;Short;0.00358;58625.83;209.8804714;3.58e-06;0.20988047140000002;0.00357642;209.41611448588745;58799.16514842819;58365.82727735772;
1675;2021-04-02 23:35:00;btcusdt;Sell;Short;0.00357642;58799.16514842819;209.8804714;3.57642e-06;0.21029051022014153;0.00357284358;208.3082665303041;-;-;Loss!
